20230206	16:44:44	bb7338a6-6979-4f89-802a-0374e98c133f	/	GET
20230206	16:44:54	ac906a2b-a574-4f0e-b9d5-ffa654bc969b	/dgfdg	GET
20230206	16:45:05	f66b2e74-5b09-4c08-9a72-1f1863b6f8b2	/new-page	GET
20230206	16:45:42	337e8f6d-bf80-4854-a4b2-16cf84783b44	/new-page	GET
20230206	16:46:09	09b579ba-268c-4087-afc3-8d0c2f7338f5	/new-page	GET
20230206	16:46:14	00b3e234-c398-4ae9-b5d6-1d94ce9d6375	/	GET
20230207	13:55:52	d889f09d-57f3-4c02-929e-26dc05f88f1d	GET	undefined	/css/style.css
20230207	13:55:52	6160083d-48b3-4e8e-9d7e-a69526eb2266	GET	undefined	/img/img.jpg
20230207	13:55:52	21efa04e-47a7-4297-a45f-1414465c3acd	GET	undefined	/favicon.ico
20230207	13:55:55	0ead376f-eaa3-4049-aed0-7bb255106a03	GET	undefined	/
20230207	13:55:55	b2d47e10-01e4-469a-97b6-803f379981d2	GET	undefined	/css/style.css
20230207	13:55:58	63c4bd44-2387-4b50-b498-57d1b54cca59	GET	undefined	/sdf
20230207	13:55:58	3ab81551-e47c-4f5e-bf5a-3e249b0e7004	GET	undefined	/css/style.css
20230207	13:56:01	958f67df-db1b-44b3-8d2f-388d03c51aca	GET	undefined	/
20230207	13:56:01	e20a5c29-300b-4e79-904a-84045635a466	GET	undefined	/css/style.css
20230207	13:56:14	07410c68-3ce9-4b36-867e-b5be9a3a207a	GET	undefined	/subdir
20230207	13:56:14	e5e11474-1f91-4009-95f9-22e344ecf3ef	GET	undefined	/css/style.css
20230207	13:56:39	829dd720-c9ad-46da-9f09-36f5dc83a05d	GET	undefined	/subdir/
20230207	13:56:39	e490eb14-e73c-434a-b8f2-8c2f6b29046f	GET	undefined	/subdir/css/style.css
20230207	13:57:15	46a8d315-8495-4134-a339-040963d226fd	GET	undefined	/subdir/
20230207	13:57:15	2e57e573-7872-4984-8469-f4fa5246a8f0	GET	undefined	/subdir/css/style.css
20230207	13:57:56	203b2c14-b585-4c4e-a0f1-67e2712d1a4d	GET	undefined	/subdir/test
20230207	13:57:56	49419bac-f717-49a1-9401-ea8fa56410ae	GET	undefined	/subdir/css/style.css
20230207	14:00:10	a369fec7-dfdc-4573-95ff-0c5444fbbc25	GET	undefined	/subdir/test
20230207	14:00:10	733e3c2a-5b02-4388-a70a-450a1b3dcb90	GET	undefined	/subdir/css/style.css
20230207	14:00:18	1be715ec-1983-416b-9b08-a73409624e01	GET	undefined	/subdir/testghjgh
20230207	14:00:18	19ef8b4f-d180-42a7-94a6-3e4b48b84c95	GET	undefined	/subdir/css/style.css
20230207	14:05:46	2eb7834d-4563-49b8-91a8-18f342407449	GET	undefined	/
20230207	14:05:46	01d94562-fbe4-4e2f-a6dc-98c5cd73d6ff	GET	undefined	/css/style.css
20230207	14:05:57	069b72db-6cd2-4685-83ea-44e7ae45716a	GET	undefined	/new-page.html
20230207	14:05:57	06313867-a1af-4e17-9107-ba56cbbe14ab	GET	undefined	/css/style.css
20230207	14:05:57	53d63e99-a8e5-4327-b58e-4e783d24c37c	GET	undefined	/img/img.jpg
20230207	14:06:08	bf6d7d10-82fe-4f67-a291-3b8b5c7ed3f5	GET	undefined	/new-page.html
20230207	14:06:08	ca66143e-b8d5-4f39-8ca3-cc278e493994	GET	undefined	/css/style.css
20230207	14:06:08	36d013f2-efea-41fd-a238-f8323800584d	GET	undefined	/img/img.jpg
20230207	14:06:35	f53ff63f-c760-49ba-a7fd-f67af87eb0df	GET	undefined	/index
20230207	14:06:35	d225e6f3-5818-4d50-b2a0-59aac3c6ffc0	GET	undefined	/css/style.css
20230207	14:17:48	4d16ede6-54f8-4415-b195-ef831a328c91	GET	undefined	/
20230207	14:18:12	1627f0ef-3d1b-42a4-a6c1-7cf8c0f3e03d	GET	undefined	/employees
20230207	14:19:10	02a02418-dc63-4622-bf39-2df558c7bcf5	GET	undefined	/employees
20230207	14:25:36	4d0c5d3e-ede7-486b-8681-66279cb1bef6	POST	undefined	/employees
20230207	14:26:25	fa4fe9f8-3640-484a-bad5-6a7637d4b9ac	GET	undefined	/employees
20230207	14:28:04	1422c550-83b5-4631-81c8-13c10c13e84d	PUT	undefined	/employees
20230207	14:29:51	ea01915f-35b3-48fc-9ef6-261305126be5	DELETE	undefined	/employees
20230207	14:30:57	4fbd19b6-2d35-4d56-813a-24a558060b0b	GET	undefined	/employees/1
20230207	17:26:13	d6cebff8-5988-4ae9-b661-11f12ebe71d2	GET	undefined	/employees
20230207	17:26:16	23a2971e-e7e2-47c6-98cf-3ae1adc88737	GET	undefined	/employees/1
20230207	17:26:19	7cb688a1-7aa2-46ac-87e1-e88a47d871ad	GET	undefined	/employees/2
20230207	17:26:21	2c992e40-ac1f-4c49-a1cc-a766a072e47a	GET	undefined	/employees/3
20230207	17:26:29	9b1139d3-bf4b-4f2c-ac47-40666db5888f	POST	undefined	/employees
20230207	17:26:32	1a3d9178-82fe-48d5-a1fe-c3e854fc0c53	GET	undefined	/employees
20230207	17:26:35	e753d9b9-11f9-48fe-af47-80dbcbab6737	GET	undefined	/employees/3
20230207	17:26:43	4b76191d-55a8-4c3d-9ce5-bb599c71179a	PUT	undefined	/employees
20230207	17:26:51	63a66ce0-a246-40d6-983c-e52fbafc6634	GET	undefined	/employees
20230207	17:26:56	10acb438-03d4-4315-a0f6-d38d999e57b7	DELETE	undefined	/employees
20230207	17:27:02	268cc2a4-16ee-46e8-b51b-fa85b76b8de6	DELETE	undefined	/employees
20230207	17:27:05	da955e22-da8b-4eef-9d77-1c10a1fffe26	DELETE	undefined	/employees
20230207	17:27:08	e554b77d-6aa7-4261-83e0-f8eb76155938	GET	undefined	/employees
20230208	12:54:43	3d15c0fe-c7d4-4817-9721-9af83baecf9e	POST	undefined	/register
20230208	12:56:53	bd3e63f7-5eaa-48f3-a7d9-cadae0bf1dab	POST	undefined	/register
20230208	12:57:11	5d3d2d8a-4997-44a7-af6a-25c55b044765	POST	undefined	/register
20230208	13:00:48	4b70f86c-b991-4da9-a1e7-49694f61080c	POST	undefined	/register
20230208	15:52:43	f7b47396-c1a7-44c2-8280-24ff37dbfe05	POST	undefined	/register
20230208	15:52:51	0bdf3820-0240-4400-9ac4-6a24294954b2	POST	undefined	/register
20230208	15:53:20	a1c32e0c-241a-40ae-be25-c376dd4624c2	GET	undefined	/employees
20230208	15:53:24	d66b42b6-5821-4e38-8715-2ed21e18522b	POST	undefined	/register
20230208	15:53:50	ebae8e85-d614-417f-92ba-d0e7e7e59ada	POST	undefined	/register
20230208	15:57:52	c34186cd-87bc-4a05-9c6e-592be6850ecf	POST	undefined	/register
20230208	15:57:56	2324af8b-cc81-4b0d-afde-6782e2c7c2ef	GET	undefined	/employees
20230208	15:59:23	63b66651-0da9-42a8-b0ea-ede2585007eb	POST	undefined	/register
20230208	16:10:59	14b3d46e-22ff-4435-9c46-fca18253166e	POST	undefined	/auth
20230208	16:11:13	285974a2-dbc9-4c28-9f9f-7245aa6fc612	POST	undefined	/auth
20230208	16:11:16	7bcb2807-d1c1-45a9-ab67-60e4bd03c8a9	POST	undefined	/auth
20230209	09:20:38	27304754-d282-4d57-96fe-b5d36ccb0d35	POST	undefined	/auth
20230209	09:20:55	dbdde3d7-f3ea-4aac-98f1-479051515302	POST	undefined	/register
20230209	09:21:00	4deb5996-0fb9-45d9-ac58-f3dac95bbfd5	POST	undefined	/auth
20230209	09:21:54	52203b82-a61d-4ccf-a1e0-ac5b24ed5f24	GET	undefined	/employees
20230209	09:23:45	b75fa7dd-908e-4e41-95f6-e20c967ffeb7	POST	undefined	/auth
20230209	09:23:53	9096d391-d6c6-4c41-ace8-eff308227c3d	GET	undefined	/employees
20230210	12:56:47	9a0fe6b7-d76c-4d50-b449-34d8bce374b1	GET	undefined	/employees
20230210	12:57:23	217586ab-d025-4fbd-a7d3-2402e99c3efa	GET	undefined	/employees
20230210	12:57:46	c13d8a31-fbdd-49c1-9385-37dbfc6d40bd	POST	undefined	/auth
20230210	12:57:57	638ba386-0cb5-4ea8-9090-41f630f03e44	GET	undefined	/employees
20230210	12:58:03	84c59bdb-e1e7-4d26-bbd3-7079d70f395f	GET	undefined	/employees
20230210	12:58:04	b85056cc-b883-4072-9e6f-c7891d46c927	GET	undefined	/employees
20230210	12:58:05	e1c7bf9b-5fc3-4f0c-b733-d280d3755ff6	GET	undefined	/employees
20230210	12:58:06	4df9329b-3a5f-484c-a907-ee912a1a145c	GET	undefined	/employees
20230210	12:58:08	0cf1a49d-6ab7-45f5-9c43-1828c1afc65b	GET	undefined	/employees
20230210	12:58:10	bd57bd9d-dc42-4cdb-aba1-349cc96b6d1c	GET	undefined	/employees
20230210	12:58:12	5aa8debe-b23d-4d94-b0e9-c7963a4675c8	GET	undefined	/employees
20230210	12:58:15	0ed2abd6-85fd-4aed-b57e-b5103cdff1c3	GET	undefined	/employees
20230210	12:58:19	0df15419-2ab0-4dfe-892c-37a630c4d2d6	GET	undefined	/employees
20230210	13:02:01	e76d27e3-4416-4764-871b-c6ad17dec4f8	POST	undefined	/auth
20230210	13:02:09	5d1b1202-32ac-4c19-bffe-a568854a826d	GET	undefined	/employees
20230210	13:02:12	0c702357-750b-4bfb-a258-01c7a213140d	GET	undefined	/employees
20230210	13:02:54	e47a1cfb-e5cb-481b-a755-72740fd1a9be	POST	undefined	/employees
20230210	13:14:09	de8267aa-b398-480a-90c5-ae9652ccfac6	POST	undefined	/auth
20230210	13:14:34	ba74b39a-aed3-4cb9-a810-dda0c849e757	POST	undefined	/auth
20230210	13:18:32	6cb64f28-4217-49d6-9262-6bc24d4f3d51	POST	undefined	/auth
20230210	13:20:00	310b6f86-f6e9-45cf-b24a-3c9f06f2686f	GET	undefined	/employees
20230210	13:20:04	a37906cb-0f3c-4104-b201-c92dc60fa30a	GET	undefined	/employees/3
20230210	13:20:28	370cf78a-1091-45bb-87d0-553d91122519	GET	undefined	/employees
20230210	13:21:11	f1e617d8-933d-4467-815e-28a9c18fdfd4	GET	undefined	/employees
20230210	13:21:50	3d2609a0-9165-4db3-bc36-e2a1e1e3bf22	POST	undefined	/register
20230210	13:24:59	7f5615ed-7851-4005-abb0-d2b0eacfaafd	GET	undefined	/employees
20230210	13:25:02	a5f74c95-6d4b-4afd-8021-7055154d9811	POST	undefined	/auth
20230210	13:25:08	1b166593-6ba1-47c7-b0fe-9552d15047ef	GET	undefined	/employees
20230210	13:25:14	aa0afc44-c996-4c05-b383-abdb077599a3	GET	undefined	/employees
20230210	13:27:01	701a8859-a014-4790-ae4b-07b397ebcaa5	GET	undefined	/refresh
20230210	13:40:06	7272d094-252b-4f3c-a641-bc95b15f01ed	POST	undefined	/auth
20230210	13:40:52	0b0a6ac5-7b30-414c-85b3-d9d487e55799	GET	undefined	/logout
20230210	13:41:18	d905b326-3add-4c56-a2dd-c04c05986cfd	GET	undefined	/refresh
20230210	13:42:27	891e303a-c891-4a7e-ba90-aae72ef6a41c	GET	undefined	/refresh
20230210	13:42:38	fec1fce4-6799-4d8a-9f05-b0a2c0cfd8a7	POST	undefined	/auth
20230210	14:37:13	a9d86c6e-2826-4471-9a2a-75c0d7bbb818	POST	undefined	/auth
20230210	14:37:22	4a85ad92-1789-4d61-be1c-11f24409b14c	POST	undefined	/auth
20230210	14:37:43	6a636334-06b9-4a6f-b174-2c043ee311a6	GET	undefined	/employees
20230210	14:38:08	f109784a-191f-4bbd-8206-721f4c6036ee	POST	undefined	/employees
20230210	14:38:33	1a1acb10-c1f3-4f59-b7f0-b64f11f66361	POST	undefined	/auth
20230210	14:38:42	82d8758b-9bfc-42dc-b994-cf14882d9616	POST	undefined	/employees
20230210	14:39:05	7aab052f-716c-4717-92c7-f25ba6ca238f	POST	undefined	/auth
20230210	14:39:14	e9b5accb-d226-407f-8288-9128fffe1eef	GET	undefined	/employees
20230210	14:39:18	c302a9b3-18ee-47a4-b605-9e44b2d2db78	POST	undefined	/employees
20230210	14:39:21	b30868ec-41e3-4644-bc74-342cdef344c4	GET	undefined	/employees
20230210	14:39:47	8b1e0c12-36c5-4373-b98c-f9789af3d922	DELETE	undefined	/employees
20230210	14:39:51	34ce5f69-8269-4e5d-8d10-72827384aba7	POST	undefined	/auth
20230210	14:40:04	57eaf69d-569f-4db3-9436-d05d699fa724	DELETE	undefined	/employees
20230210	14:40:25	d23f550a-de40-457f-a71b-1ef2bbcb42ab	DELETE	undefined	/employees
20230210	14:40:41	9fc05e6f-c53d-42ab-9bf3-3f6f17e88421	POST	undefined	/auth
20230210	14:40:56	b4a2f54b-04a4-4c32-905d-94211b304483	DELETE	undefined	/employees
20230210	15:39:40	5c3436cf-7949-4df5-b0f9-7e15d35a2ebb	POST	undefined	/register
20230210	15:40:25	9759ef67-740e-454e-9c36-2bfe00b08fbc	POST	undefined	/register
